,ensembl_id,gene_symbol,disease_id,disease_label,score,datasource_id,confidence,variant_so_id,is_approved,SO_label,study_id,variant_rsid,functional_consq,last_clinvar_update,panel_version,panel_version_date,clinical_significances,allelic_requirements,chembl_id,moa,tractability_type,id,is_appoved,LoF_other,is_inhibitor
301,ENSG00000169032,MAP2K1,Orphanet_500,LEOPARD syndrome,1.0,genomics_england,green,None,,None,749,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.42,2021-05-12T14:03:49.516441Z,None,None,None,None,,5a865479ce7e4707c5a47cf1aa5155e6930cb6af,False,False,False
302,ENSG00000130449,ZSWIM6,Orphanet_1827,Acromelic frontonasal dysplasia,1.0,genomics_england,green,None,,None,384,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.41,2021-04-30T09:27:46.195432Z,None,None,None,None,,60b16d8097731adc6d5ccaf157b1328a49cb63a0,False,False,False
303,ENSG00000138413,IDH1,Orphanet_163634,Maffucci syndrome,1.0,genomics_england,green,None,,None,309,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.99,2021-05-18T10:36:57.794122Z,None,None,None,None,,84fc7c1c8a0bd2efdc643ebe82224b0b669dfc00,False,False,False
304,ENSG00000082996,RNF13,HP_0001249,Intellectual disability,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,f708fba001c45be463ab9d7e7891f4696057f950,False,False,False
305,ENSG00000066468,FGFR2,Orphanet_1555,Cutis gyrata - acanthosis nigricans - craniosynostosis,1.0,genomics_england,green,None,,None,507,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.13,2021-03-10T18:58:47.933799Z,None,None,None,None,,3cc627f7ae94fdeaf754e7234b5981454600275c,False,False,False
306,ENSG00000197943,PLCG2,Orphanet_300359,PLCG2-associated antibody deficiency and immune dysregulation,1.0,genomics_england,green,None,,None,111,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.77,2021-04-06T10:24:30.167293Z,None,None,None,None,,93b12741c5a6bcd87f53e4a8bca2992d68f66a03,False,False,False
307,ENSG00000082996,RNF13,HP_0011968,Feeding difficulties,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,2057858ed68861b395331a80ae73060e60deb9b6,False,False,False
308,ENSG00000006283,CACNA1G,MONDO_0014776,spinocerebellar ataxia type 42,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,784e2b1ed27effdb50f697642b3647448ed16949,False,False,False
309,ENSG00000006071,ABCC8,Orphanet_99886,Transient neonatal diabetes mellitus,1.0,genomics_england,green,None,,None,472,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.42,2021-05-05T17:53:46.748366Z,None,None,None,None,,ef3c4e906df06406c3ea810481d26ca222106aee,False,False,False
310,ENSG00000196367,TRRAP,HP_0000079,Abnormality of the urinary system,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,f3159e5ae1dc892af0a293bf3975117680f0865b,False,False,False
311,ENSG00000172062,SMN1,Orphanet_83330,Proximal spinal muscular atrophy type 1,1.0,genomics_england,green,None,,None,79,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-03-18T15:19:43.720654Z,None,None,CHEMBL4297240,POSITIVE MODULATOR,,3e2a2f3220550124e5ba664b05b8b7f9e69d8bf9,False,False,False
312,ENSG00000111199,TRPV4,Orphanet_99937,Autosomal dominant Charcot-Marie-Tooth disease type 2C,1.0,genomics_england,green,None,,None,846,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.25,2021-03-25T11:46:32.980286Z,None,None,None,None,,ac70f7a80faa79afb62368be6a8a100bf900eefb,False,False,False
313,ENSG00000141527,CARD14,Orphanet_2897,Pityriasis rubra pilaris,1.0,genomics_england,green,None,,None,132,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.9,2021-01-29T15:24:57.026812Z,None,None,None,None,,444fbf04e2cc1d3150e075a5c3642f55dd1b5eb0,False,False,False
314,ENSG00000213281,NRAS,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,54486a70c44997218a05770ba006e802eaf82c20,False,False,False
315,ENSG00000156515,HK1,Orphanet_90031,Non-spherocytic hemolytic anemia due to hexokinase deficiency,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,bcfb512840479f7ba32c9b19d9c3bb0346bdc9c1,False,False,False
316,ENSG00000133703,KRAS,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,d049fc803aad9bcb89d98b1dd4e661790d777bda,False,False,False
317,ENSG00000066468,FGFR2,Orphanet_946,Acrocephalosyndactyly,1.0,genomics_england,green,None,,None,168,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.23,2021-01-26T17:22:16.396271Z,None,None,None,None,,54dd94b1dcc8a0c791d427427b97b40b0291f471,False,False,False
318,ENSG00000062822,POLD1,Orphanet_363649,Mandibular hypoplasia-deafness-progeroid syndrome,1.0,genomics_england,green,None,,None,472,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.42,2021-05-05T17:53:46.748366Z,None,None,None,None,,5bc0287841ea6767079aa4f21e3e86570c32cb63,False,False,False
319,ENSG00000131187,F12,Orphanet_91378,Hereditary angioedema,1.0,genomics_england,green,None,,None,111,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.77,2021-04-06T10:24:30.167293Z,None,None,CHEMBL4297549,INHIBITOR,,466e46ce66eab8858db7d9aeb2730bc84e5c7111,True,False,True
320,ENSG00000143622,RIT1,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,144,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.28,2021-04-13T09:33:02.631798Z,None,None,None,None,,5b3e4fd05f990258562fbf8d987fc52620e4bb3e,False,False,False
321,ENSG00000157764,BRAF,Orphanet_500,LEOPARD syndrome,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,6c238290b1170ab470784a6aa9aa59f5f467bfd8,False,False,False
322,ENSG00000213281,NRAS,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,c888d7dfb8d821866298df695cedec9a69a71a54,False,False,False
323,ENSG00000062822,POLD1,Orphanet_363649,Mandibular hypoplasia-deafness-progeroid syndrome,1.0,genomics_england,green,None,,None,152,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.61,2021-05-05T17:51:08.092497Z,None,None,None,None,,555f0351db94a1879b67645bf6938dc194c84da4,False,False,False
324,ENSG00000173068,BNC2,Orphanet_93110,Posterior urethral valve,1.0,genomics_england,green,None,,None,678,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.18,2021-05-04T17:30:25.141597Z,None,None,None,None,,8a9300c15a4fc15c360b3b8ac083a2def7df1025,False,False,False
325,ENSG00000141527,CARD14,EFO_0000676,psoriasis,1.0,genomics_england,green,None,,None,132,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.9,2021-01-29T15:24:57.026812Z,None,None,None,None,,23c490f28737f3e524b5f1b00a757311b0fe4649,False,False,False
326,ENSG00000159692,CTBP1,MONDO_0060666,"hypotonia, ataxia, developmental delay, and tooth enamel defect syndrome",1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,6d83c5bced88e7feeea92f9d24d25ed06471a044,False,False,False
327,ENSG00000132155,RAF1,Orphanet_500,LEOPARD syndrome,1.0,genomics_england,green,None,,None,65,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments,None,2.12,2021-05-05T15:39:01.503800Z,None,None,None,None,,794c7251ce2e06f5966134afedbeede42d85837c,False,False,False
328,ENSG00000172062,SMN1,Orphanet_83420,Proximal spinal muscular atrophy type 4,1.0,genomics_england,green,None,,None,79,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-03-18T15:19:43.720654Z,None,None,None,None,,9e23d84186fed4069dd71f8d80d64b01761bf9dc,False,False,False
329,ENSG00000006283,CACNA1G,MONDO_0014776,spinocerebellar ataxia type 42,1.0,genomics_england,green,None,,None,466,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments,None,2.71,2021-05-26T12:10:48.556055Z,None,None,None,None,,ce7af12f2e3241c294348634fc228637a2b86256,False,False,False
330,ENSG00000196367,TRRAP,EFO_0003758,autism,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,e77c30d32cc5c3db73a40f71bf1a67a21ae96429,False,False,False
331,ENSG00000172062,SMN1,Orphanet_83418,Proximal spinal muscular atrophy type 2,1.0,genomics_england,green,None,,None,79,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-03-18T15:19:43.720654Z,None,None,CHEMBL4297240,POSITIVE MODULATOR,,3f6409c12c1bb61d4ce0f05d1ed3e35b91a7786f,False,False,False
332,ENSG00000101276,SLC52A3,MONDO_0024537,Brown-Vialetto-van Laere syndrome 1,1.0,genomics_england,green,None,,None,79,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-03-18T15:19:43.720654Z,None,None,None,None,,d4224222e266f87c783c2cd9e718b8fa380714a3,False,False,False
333,ENSG00000082996,RNF13,HP_0000407,Sensorineural hearing impairment,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,270cec6a5972d8476d9f74cbac88d03b16bae38e,False,False,False
334,ENSG00000156515,HK1,MONDO_0001941,blindness (disorder),1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,f9d789cbc79b880d97b8fae5b6d69736e43fec9a,False,False,False
335,ENSG00000277258,PCGF2,HP_0001249,Intellectual disability,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,a5d5638a779cde20bb0c386f40bf0fb4a54d0f45,False,False,False
336,ENSG00000196367,TRRAP,MONDO_0032760,developmental delay with or without dysmorphic facies and autism,0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,6a2737407839d74ab3829764cb41416795a25dc4,False,False,False
337,ENSG00000196367,TRRAP,HP_0001627,Abnormal heart morphology,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,fd3afaed559a7e4ffee185651dc7c8ad35087545,False,False,False
338,ENSG00000008853,RHOBTB2,Orphanet_1934,Early infantile epileptic encephalopathy,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,0523c1222f396e4214fa4fad14797410ee501d4d,False,False,False
339,ENSG00000182450,KCNK4,Orphanet_79365,Hypertrichosis,0.5,genomics_england,amber,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,5546aa31a99f6d683fb3462c0532353af86b71b6,False,False,False
340,ENSG00000187486,KCNJ11,Orphanet_99886,Transient neonatal diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,None,None,,70b7f5013847681787ff60c9a02c99b7711ada9d,False,False,False
341,ENSG00000127603,MACF1,HP_0001250,Seizure,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,ba4977c73caaa3d812fca3b8ddd982c41d5818f4,False,False,False
342,ENSG00000127603,MACF1,Orphanet_48471,Lissencephaly,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,01beec46d9b0b86b8cf2e59ab287b72058c5f65f,False,False,False
343,ENSG00000112137,PHACTR1,HP_0001249,Intellectual disability,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,100432ff90c380d8a1b8643e44fe47ac379aca9a,False,False,False
